Date,Close,High,Low,Open,Volume
2021-03-10 00:00:00,5589.295898,5631.80005,5546.791747,5589.295898,6458000
2021-03-12 00:00:00,5695.556641,5695.556641,5589.296256,5589.296256,6978300
2021-03-15 00:00:00,5589.295898,5716.808352,5589.295898,5695.556277,12546500
2021-03-16 00:00:00,5568.044434,5653.052746,5546.792356,5589.296512,12107300
2021-03-17 00:00:00,5504.288086,5610.548474,5504.288086,5568.044319,10231700
2021-03-18 00:00:00,5610.548828,5610.548828,5525.540513,5525.540513,12740200
2021-03-19 00:00:00,5738.060547,5738.060547,5546.791862,5610.54809,24004400
2021-03-22 00:00:00,5695.556641,5759.312872,5674.304564,5738.060795,6044900
2021-03-23 00:00:00,5738.060547,5780.564699,5674.304319,5674.304319,8836500
2021-03-24 00:00:00,5589.295898,5738.060428,5568.043823,5716.808352,11037200
2021-03-25 00:00:00,5653.053223,5653.053223,5525.540744,5610.549063,10704500
2021-03-26 00:00:00,5610.548828,5695.557144,5610.548828,5653.052986,5548000
2021-03-29 00:00:00,5716.809082,5759.313239,5589.296612,5610.54869,11959200
2021-03-30 00:00:00,5568.044434,5716.80898,5546.792356,5695.556902,14708700
2021-03-31 00:00:00,5589.295898,5610.547974,5483.03552,5610.547974,14361800
2021-04-01 00:00:00,5631.800781,5695.557017,5546.792468,5589.296624,9105000
2021-04-05 00:00:00,5504.288086,5631.800551,5504.288086,5631.800551,5799200
2021-04-06 00:00:00,5504.288086,5546.792241,5483.036008,5525.540163,5009900
2021-04-07 00:00:00,5546.791992,5568.044069,5483.035762,5504.287839,5096500
2021-04-08 00:00:00,5610.548828,5780.565459,5546.792591,5546.792591,10879400
2021-04-09 00:00:00,5504.288086,5631.800551,5504.288086,5610.548474,9479200
2021-04-12 00:00:00,5376.775391,5568.04408,5355.523314,5525.539927,15823700
2021-04-13 00:00:00,5291.76709,5398.027473,5228.01086,5398.027473,12975200
2021-04-14 00:00:00,5355.523438,5376.775515,5291.767206,5313.019283,5450700
2021-04-15 00:00:00,5440.531738,5440.531738,5291.767199,5355.52343,8910100
2021-04-16 00:00:00,5376.775391,5483.035774,5313.019161,5440.531621,7481000
2021-04-19 00:00:00,5355.523438,5419.279669,5291.767206,5398.027592,7032700
2021-04-20 00:00:00,5291.76709,5355.52332,5228.01086,5355.52332,13695800
2021-04-21 00:00:00,5185.507324,5270.515641,5185.507324,5228.011483,14082200
2021-04-22 00:00:00,5206.759277,5228.011356,5164.25512,5185.507199,12095300
2021-04-23 00:00:00,5164.255859,5228.012105,5121.751696,5228.012105,11471100
2021-04-26 00:00:00,5206.759277,5270.515513,5164.25512,5164.25512,8628200
2021-04-27 00:00:00,5121.750977,5270.515528,5121.750977,5270.515528,10560300
2021-04-28 00:00:00,5164.255859,5164.255859,5100.499614,5121.751696,9453200
2021-04-29 00:00:00,5143.002441,5206.75867,5100.498289,5185.506594,21365800
2021-04-30 00:00:00,5100.499023,5185.50734,5036.742786,5143.003182,22253900
2021-05-03 00:00:00,5015.490723,5100.49904,5015.490723,5100.49904,11454300
2021-05-04 00:00:00,4887.978027,5057.994654,4845.473871,5015.490498,27736500
2021-05-05 00:00:00,4909.230469,5015.490869,4866.726309,4887.978389,23481700
2021-05-06 00:00:00,4717.961426,4909.230132,4717.961426,4887.978054,41445900
2021-05-07 00:00:00,4696.709473,4781.717789,4675.457394,4717.961552,32723800
2021-05-10 00:00:00,4845.473633,4994.238174,4717.961169,4717.961169,42701900
2021-05-11 00:00:00,4781.717773,4951.734405,4760.465694,4802.969852,28767800
2021-05-17 00:00:00,4760.465332,4866.725719,4675.457023,4802.969487,20202700
2021-05-18 00:00:00,4739.213379,4802.969613,4696.709223,4802.969613,12773900
2021-05-19 00:00:00,4632.953613,4717.961936,4611.701532,4717.961936,16176000
2021-05-20 00:00:00,4781.717773,4781.717773,4632.95322,4632.95322,20439300
2021-05-21 00:00:00,4739.213379,4824.221691,4717.961301,4802.969613,12760600
2021-05-24 00:00:00,4866.725586,4887.977663,4739.213125,4802.969356,19589000
2021-05-25 00:00:00,4824.22168,4887.977913,4739.213368,4887.977913,23086400
2021-05-27 00:00:00,4951.733887,4972.985963,4824.221426,4866.72558,53308600
2021-05-28 00:00:00,4909.230469,4972.986709,4781.717989,4972.986709,26276900
2021-05-31 00:00:00,4972.98584,4972.98584,4845.473382,4909.229611,17773400
2021-06-02 00:00:00,4972.98584,5100.498297,4866.725459,5100.498297,31109000
2021-06-03 00:00:00,4909.230469,4930.482549,4824.222149,4930.482549,21195800
2021-06-04 00:00:00,4802.969238,4909.22962,4802.969238,4909.22962,15902700
2021-06-07 00:00:00,4781.717773,4845.47401,4781.717773,4802.969852,18097900
2021-06-08 00:00:00,4738.444336,4824.991264,4716.807604,4824.991264,18894700
2021-06-09 00:00:00,4586.987305,4760.081165,4543.71384,4738.444433,41615400
2021-06-10 00:00:00,4586.987305,4695.170968,4565.350572,4651.897502,22243100
2021-06-11 00:00:00,4630.260254,4630.260254,4522.076603,4586.986794,23436200
2021-06-14 00:00:00,4543.713867,4651.897531,4543.713867,4630.260798,11521500
2021-06-15 00:00:00,4478.803711,4543.71391,4435.530245,4522.077177,26706500
2021-06-16 00:00:00,4500.439941,4565.350133,4413.893019,4457.16648,23034600
2021-06-17 00:00:00,4392.256348,4478.803271,4392.256348,4478.803271,19772100
2021-06-18 00:00:00,4240.798828,4392.255929,4240.798828,4392.255929,57214300
2021-06-21 00:00:00,4413.893066,4457.166528,4076.360067,4154.252298,34387400
2021-06-22 00:00:00,4370.620117,4435.530317,4327.346651,4413.893584,17867700
2021-06-23 00:00:00,4318.691406,4413.89302,4318.691406,4370.619559,9268200
2021-06-24 00:00:00,4292.728027,4370.62027,4292.728027,4318.692108,5114800
2021-06-25 00:00:00,4327.346191,4348.982922,4284.072729,4348.982922,13206100
2021-06-28 00:00:00,4348.982422,4413.892607,4240.79878,4348.982422,15756100
2021-06-29 00:00:00,4327.346191,4457.166577,4292.727422,4413.893115,17471600
2021-06-30 00:00:00,4284.072754,4327.346216,4284.072754,4327.346216,13308000
2021-07-01 00:00:00,4522.07666,4543.713391,4284.072625,4284.072625,24688000
2021-07-02 00:00:00,4457.166504,4500.439965,4392.256312,4500.439965,22708800
2021-07-05 00:00:00,4284.072754,4457.166603,4275.418061,4457.166603,20589900
2021-07-06 00:00:00,4327.346191,4348.982922,4266.763345,4292.727422,11307700
2021-07-07 00:00:00,4266.763184,4310.036644,4240.799107,4292.72726,19448300
2021-07-08 00:00:00,4206.180664,4292.727591,4206.180664,4284.072899,14979500
2021-07-09 00:00:00,4232.144531,4232.144531,4162.906993,4197.525762,13202300
2021-07-12 00:00:00,4348.982422,4392.255879,4240.79878,4240.79878,27418800
2021-07-13 00:00:00,4413.893066,4500.439989,4348.982874,4413.893066,29032400
2021-07-14 00:00:00,4413.893066,4435.529797,4249.453913,4413.893066,23386200
2021-07-15 00:00:00,4457.166504,4478.803235,4348.982851,4348.982851,14978400
2021-07-16 00:00:00,4457.166504,4500.439965,4370.619582,4457.166504,9184800
2021-07-19 00:00:00,4392.256348,4435.529809,4348.982886,4413.893078,7018000
2021-07-21 00:00:00,4435.530273,4457.167006,4370.620074,4392.256807,11283600
2021-07-22 00:00:00,4348.982422,4457.166064,4327.345693,4435.529336,20499500
2021-07-23 00:00:00,4154.25293,4292.728027,4154.25293,4292.728027,74486500
2021-07-26 00:00:00,4067.705566,4171.561879,4067.705566,4154.252493,33290700
2021-07-27 00:00:00,3894.611816,4067.705675,3859.993045,4067.705675,55131100
2021-07-28 00:00:00,3851.338135,3929.230367,3825.374057,3894.611597,17865300
2021-07-29 00:00:00,3747.481934,3859.992939,3747.481934,3851.338246,35079600
2021-07-30 00:00:00,3652.280273,3816.719433,3652.280273,3799.410047,59329000
2021-08-02 00:00:00,3808.064697,3808.064697,3643.62554,3652.280232,47024900
2021-08-03 00:00:00,3790.755371,3868.647605,3782.100678,3808.064756,25149400
2021-08-04 00:00:00,3747.481934,3825.374168,3721.517856,3808.064782,25519900
2021-08-05 00:00:00,3842.683838,3851.338531,3686.899358,3747.482211,47119200
2021-08-06 00:00:00,3825.373779,3877.30193,3808.064396,3842.683163,23050300
2021-08-09 00:00:00,3730.172607,3825.374228,3721.517915,3816.719536,17401800
2021-08-10 00:00:00,3678.244385,3738.827233,3652.280307,3721.517848,20393900
2021-08-12 00:00:00,3643.625977,3747.482299,3609.007202,3712.863525,28977900
2021-08-13 00:00:00,3678.244385,3686.899077,3643.625614,3660.934999,10076000
2021-08-16 00:00:00,3591.697754,3678.244688,3574.388367,3669.589994,17673100
2021-08-18 00:00:00,3660.935059,3704.208523,3591.697516,3609.006902,32100800
2021-08-19 00:00:00,3557.078613,3686.899001,3548.423921,3678.244308,18192800
2021-08-20 00:00:00,3522.459961,3565.733425,3505.150575,3539.769346,12646500
2021-08-23 00:00:00,3513.805664,3583.043214,3487.841583,3531.115052,22533200
2021-08-24 00:00:00,3531.114746,3548.424132,3496.495974,3513.80536,18406800
2021-08-25 00:00:00,3609.00708,3617.661773,3548.424227,3557.078921,22682800
2021-08-26 00:00:00,3539.769043,3609.006579,3505.150275,3609.006579,19988900
2021-08-27 00:00:00,3487.841309,3522.460081,3470.531922,3513.805388,21212400
2021-08-30 00:00:00,3574.388184,3574.388184,3487.841254,3496.495947,21892200
2021-08-31 00:00:00,3505.150391,3591.697314,3505.150391,3557.078545,38977800
2021-09-01 00:00:00,3548.424316,3557.07901,3513.805543,3522.460236,23793400
2021-09-02 00:00:00,3591.697754,3591.697754,3548.424287,3557.07898,12173000
2021-09-03 00:00:00,3669.5896,3678.244292,3591.697368,3609.006752,22908300
2021-09-06 00:00:00,3678.244385,3721.517848,3643.625614,3669.589692,18434200
2021-09-07 00:00:00,3678.244385,3712.863155,3678.244385,3678.244385,16097400
2021-09-08 00:00:00,3548.424316,3695.554105,3522.460236,3678.244718,27585800
2021-09-09 00:00:00,3548.424316,3591.697784,3522.460236,3548.424316,22145100
2021-09-10 00:00:00,3531.114746,3591.697597,3531.114746,3574.388211,14311100
2021-09-13 00:00:00,3496.496094,3548.424254,3487.8414,3531.114867,16431100
2021-09-14 00:00:00,3505.150391,3539.76916,3487.841006,3505.150391,15456600
2021-09-15 00:00:00,3496.496094,3531.114867,3487.8414,3505.150787,16681800
2021-09-16 00:00:00,3470.531738,3522.459894,3461.877046,3505.150509,20730600
2021-09-17 00:00:00,3418.603516,3479.186363,3418.603516,3470.53167,42311400
2021-09-20 00:00:00,3358.020752,3427.258293,3340.711367,3418.603601,25006900
2021-09-21 00:00:00,3323.4021,3349.366179,3288.783328,3340.711486,27510700
2021-09-22 00:00:00,3496.496094,3513.80548,3323.402228,3323.402228,53992900
2021-09-23 00:00:00,3505.150391,3531.114468,3470.531621,3505.150391,30884400
2021-09-24 00:00:00,3435.91333,3513.805572,3418.603943,3496.496185,28440200
2021-09-27 00:00:00,3340.711426,3435.913047,3332.056733,3435.913047,26324200
2021-09-28 00:00:00,3306.092773,3349.366239,3297.43808,3340.711546,14852900
2021-09-29 00:00:00,3392.63916,3392.63916,3288.782859,3288.782859,21762400
2021-09-30 00:00:00,3418.603516,3470.53167,3401.294131,3401.294131,35514100
2021-10-01 00:00:00,3340.711426,3453.222432,3314.747347,3401.294275,32614400
2021-10-04 00:00:00,3444.567627,3479.186397,3349.366009,3358.020702,42279800
2021-10-05 00:00:00,3591.697754,3626.316527,3444.567966,3444.567966,50537400
2021-10-06 00:00:00,3695.553711,3721.517789,3600.352093,3634.970863,53674800
2021-10-07 00:00:00,4180.216797,4370.620046,3721.518059,3721.518059,250903800
2021-10-08 00:00:00,4119.633301,4266.763062,4085.014534,4223.489602,68396500
2021-10-11 00:00:00,4180.216797,4197.526183,4093.669865,4119.633945,39246200
2021-10-12 00:00:00,4266.763184,4266.763184,4110.978727,4180.216263,49064900
2021-10-13 00:00:00,4543.713867,4565.3506,4223.490223,4284.073075,101550600
2021-10-14 00:00:00,4608.624512,4673.534716,4457.167368,4543.714307,86890500
2021-10-15 00:00:00,4522.07666,4673.533773,4435.529738,4608.623582,76894800
2021-10-18 00:00:00,4413.893066,4565.350181,4413.893066,4522.07672,46484400
2021-10-19 00:00:00,4435.530273,4457.167006,4370.620074,4413.89354,26024500
2021-10-21 00:00:00,4327.346191,4457.166577,4275.418037,4457.166577,49450100
2021-10-22 00:00:00,4197.526367,4284.073303,4162.907593,4284.073303,49601400
2021-10-25 00:00:00,3963.849365,4197.526075,3963.849365,4197.526075,76202500
2021-10-26 00:00:00,4015.777588,4102.324519,3955.194736,3963.849429,40624300
2021-10-27 00:00:00,3929.230713,4059.051111,3911.921326,4024.432338,39664600
2021-10-28 00:00:00,3842.683838,3989.813624,3816.719758,3920.576078,48607600
2021-10-29 00:00:00,3825.373779,3937.884773,3808.064396,3859.992547,43142600
2021-11-01 00:00:00,3825.373779,3937.884773,3816.719087,3894.611314,37917000
2021-11-02 00:00:00,3868.647461,3868.647461,3773.445846,3851.338076,23580400
2021-11-03 00:00:00,3851.338135,3903.266289,3842.683442,3885.956905,20173500
2021-11-04 00:00:00,3851.338135,3920.575674,3851.338135,3859.992827,19606500
2021-11-05 00:00:00,3834.028809,3877.302271,3808.064731,3859.992886,15950300
2021-11-08 00:00:00,3859.992676,3868.647368,3834.028599,3851.337984,12599400
2021-11-09 00:00:00,3834.028809,3868.647579,3790.755346,3859.992886,23025100
2021-11-10 00:00:00,3782.100586,3834.02874,3773.445894,3825.374048,15585200
2021-11-11 00:00:00,4033.087646,4059.05173,3799.410894,3816.720283,63047300
2021-11-12 00:00:00,3981.158447,4102.324139,3963.849063,4059.050678,30654100
2021-11-15 00:00:00,3903.266113,4007.122418,3903.266113,4007.122418,14544700
2021-11-16 00:00:00,3955.195313,3955.195313,3859.993675,3903.267146,12701100
2021-11-17 00:00:00,3894.611816,3963.84936,3894.611816,3955.194667,15347100
2021-11-18 00:00:00,3877.302002,3929.230154,3859.992618,3877.302002,15522000
2021-11-19 00:00:00,4033.087646,4041.742341,3894.612534,3894.612534,39746800
2021-11-22 00:00:00,4188.871582,4188.871582,3998.468328,4033.087102,38502000
2021-11-23 00:00:00,4223.490723,4232.145417,4119.634393,4188.871946,33067100
2021-11-24 00:00:00,4188.871582,4214.835662,4162.907502,4214.835662,18237600
2021-11-25 00:00:00,4171.561523,4206.180291,4154.25214,4188.870907,13327300
2021-11-26 00:00:00,4076.360107,4180.216416,4041.741338,4162.907031,22837400
2021-11-29 00:00:00,4007.123291,4067.706149,3955.195127,4067.706149,24000400
2021-11-30 00:00:00,3933.371826,4082.629239,3915.812131,4038.73,66592500
2021-12-01 00:00:00,3784.114746,3994.831112,3775.334897,3933.372172,40625400
2021-12-02 00:00:00,3766.554443,3810.453679,3705.095513,3784.114138,34857400
2021-12-03 00:00:00,3705.095947,3810.454126,3687.536251,3775.334733,31096900
2021-12-06 00:00:00,3687.536377,3731.43562,3652.416983,3713.875923,16426600
2021-12-07 00:00:00,3748.995117,3775.334661,3713.875725,3722.655573,16917800
2021-12-08 00:00:00,3748.995117,3819.233902,3748.995117,3775.334661,10992800
2021-12-09 00:00:00,3836.793701,3836.793701,3748.995218,3775.334763,10364600
2021-12-10 00:00:00,3889.472656,3889.472656,3784.11448,3836.793568,14291300
2021-12-13 00:00:00,3845.573486,3889.472727,3845.573486,3863.133183,13018900
2021-12-14 00:00:00,3766.554443,3828.013374,3757.774596,3819.233526,13487200
2021-12-15 00:00:00,3748.995117,3836.793598,3740.215269,3766.554813,11306700
2021-12-16 00:00:00,3696.316406,3792.894745,3687.536557,3766.555198,13521600
2021-12-17 00:00:00,3643.637207,3722.655845,3643.637207,3669.976753,18949400
2021-12-20 00:00:00,3634.857178,3652.416874,3617.297481,3643.637026,12059600
2021-12-21 00:00:00,3582.178223,3669.976709,3582.178223,3643.637163,15689800
2021-12-22 00:00:00,3564.618896,3626.077843,3555.839047,3599.738294,10188400
2021-12-23 00:00:00,3582.178223,3617.297617,3564.618525,3564.618525,7863700
2021-12-24 00:00:00,3687.536377,3696.316225,3582.178195,3590.958043,11979500
2021-12-27 00:00:00,3696.316406,3713.876104,3661.19701,3687.536557,7238100
2021-12-28 00:00:00,3669.976563,3713.875804,3669.976563,3696.316107,7006900
2021-12-29 00:00:00,3617.297607,3678.756547,3617.297607,3669.976699,9030700
2021-12-30 00:00:00,3608.517578,3661.196667,3608.517578,3626.077274,7633100
2022-01-03 00:00:00,3713.875732,3810.454061,3617.297404,3617.297404,24420300
2022-01-04 00:00:00,3731.435547,3784.114637,3713.87585,3731.435547,13276500
2022-01-05 00:00:00,3696.316406,3748.9955,3669.976859,3740.215651,9697800
2022-01-06 00:00:00,3713.875732,3722.65558,3669.976492,3696.316036,7594500
2022-01-07 00:00:00,3705.095947,3722.655644,3687.536251,3713.875795,7219700
2022-01-10 00:00:00,3731.435547,3766.55494,3687.536305,3705.096002,12806600
2022-01-11 00:00:00,3669.976563,3748.995197,3643.637018,3740.215348,17846600
2022-01-12 00:00:00,3801.674316,3810.454165,3669.976592,3687.536288,29769500
2022-01-13 00:00:00,3748.995117,3810.454054,3722.655573,3801.674205,13806300
2022-01-14 00:00:00,3705.095947,3757.775037,3696.316099,3757.775037,11920000
2022-01-17 00:00:00,3643.637207,3722.655845,3634.857358,3722.655845,20035500
2022-01-18 00:00:00,3608.517578,3713.875756,3573.398186,3652.416819,27044300
2022-01-19 00:00:00,3599.738037,3608.517886,3582.178339,3608.517886,7662700
2022-01-20 00:00:00,3599.738037,3617.297735,3573.39849,3599.738037,9264200
2022-01-21 00:00:00,3643.637207,3643.637207,3582.178266,3590.958115,15210700
2022-01-24 00:00:00,3582.178223,3634.857314,3582.178223,3626.077466,9762900
2022-01-25 00:00:00,3564.618896,3608.518144,3520.719649,3599.738294,17157500
2022-01-26 00:00:00,3626.077393,3626.077393,3555.838605,3564.618454,11479200
2022-01-27 00:00:00,3564.618896,3617.297993,3555.839047,3617.297993,6277700
2022-01-28 00:00:00,3555.838379,3590.95777,3538.278683,3564.618227,10458800
2022-01-31 00:00:00,3538.279053,3582.178297,3511.939506,3564.618599,19204300
2022-02-02 00:00:00,3555.838379,3564.618227,3520.718988,3538.278683,8369600
2022-02-03 00:00:00,3520.719238,3555.838632,3511.93939,3555.838632,8460100
2022-02-04 00:00:00,3529.499023,3547.05872,3503.159478,3529.499023,14487100
2022-02-07 00:00:00,3511.939453,3555.838696,3511.939453,3529.49915,14546900
2022-02-08 00:00:00,3511.939453,3582.178242,3511.939453,3511.939453,19022800
2022-02-09 00:00:00,3476.819824,3529.498912,3476.819824,3511.939216,20209400
2022-02-10 00:00:00,3494.379395,3547.058481,3476.819699,3476.819699,21580200
2022-02-11 00:00:00,3424.140381,3476.819464,3406.580687,3468.039617,38093800
2022-02-14 00:00:00,3380.241455,3432.920543,3380.241455,3424.140695,27720300
2022-02-15 00:00:00,3397.80127,3406.581118,3380.241573,3389.021421,16340600
2022-02-16 00:00:00,3397.80127,3441.700511,3397.80127,3406.581118,22715500
2022-02-17 00:00:00,3362.681885,3432.920671,3353.902037,3406.581126,28291200
2022-02-18 00:00:00,3380.241455,3424.140695,3371.461607,3371.461607,27431100
2022-02-21 00:00:00,3380.241455,3424.140695,3380.241455,3380.241455,12790900
2022-02-22 00:00:00,3345.121826,3397.80091,3336.341979,3380.241215,28240100
2022-02-23 00:00:00,3353.902344,3389.02174,3336.342646,3345.122495,21559300
2022-02-24 00:00:00,3239.76416,3371.46189,3222.204463,3345.122344,51511000
2022-02-25 00:00:00,3230.984375,3292.443317,3230.984375,3248.544073,39737700
2022-03-01 00:00:00,3230.984375,3274.883619,3222.204526,3239.764224,21312400
2022-03-02 00:00:00,3213.424561,3345.122288,3204.644712,3230.984258,37310800
2022-03-04 00:00:00,3090.506592,3222.204316,3090.506592,3213.424468,42359200
2022-03-07 00:00:00,3011.487793,3081.726575,2985.14825,3072.946728,41980800
2022-03-08 00:00:00,2950.029053,3090.506627,2950.029053,3002.708143,35450900
2022-03-09 00:00:00,2985.148682,3029.047927,2958.809134,2958.809134,24068100
2022-03-10 00:00:00,3011.487793,3037.827336,2958.808706,3029.047489,19292400
2022-03-11 00:00:00,2958.808838,3002.708079,2958.808838,3002.708079,19258300
2022-03-14 00:00:00,2967.588867,2993.928413,2958.809018,2967.588867,20868200
2022-03-15 00:00:00,2879.790039,3020.267602,2879.790039,2985.148211,35618500
2022-03-16 00:00:00,3029.047607,3108.066241,2879.790189,2888.570037,66871800
2022-03-17 00:00:00,3002.708252,3090.506739,2967.588857,3064.167193,33986000
2022-03-18 00:00:00,2950.029053,3020.26784,2932.469356,3011.487991,23334800
2022-03-21 00:00:00,3037.827393,3046.607241,2923.689369,2950.028913,29782900
2022-03-22 00:00:00,3064.166992,3072.94684,3020.267752,3037.827448,24196400
2022-03-23 00:00:00,2993.928223,3081.726704,2993.928223,3072.946856,16459800
2022-03-24 00:00:00,2967.588867,3002.708262,2950.02917,2985.148565,24615200
2022-03-25 00:00:00,2985.148682,3002.70838,2967.588984,2976.368833,14146900
2022-03-28 00:00:00,3037.827393,3064.166936,2958.808761,2985.148305,23752600
2022-03-29 00:00:00,3055.387451,3125.626243,3055.387451,3055.387451,41388600
2022-03-30 00:00:00,3266.103516,3283.663212,3072.946856,3072.946856,91287100
2022-03-31 00:00:00,3213.424561,3301.223046,3204.644712,3274.8835,47424200
2022-04-01 00:00:00,3178.304932,3239.763867,3160.745236,3213.424323,26735700
2022-04-04 00:00:00,3134.405518,3213.424144,3108.065975,3187.084602,36823300
2022-04-05 00:00:00,3230.984375,3239.764224,3134.406038,3134.406038,30816700
2022-04-06 00:00:00,3160.744873,3230.983648,3125.625486,3230.983648,25193400
2022-04-07 00:00:00,3134.405518,3195.864449,3116.845823,3160.74506,18081300
2022-04-08 00:00:00,3108.066162,3160.74525,3090.506466,3151.965402,14057400
2022-04-11 00:00:00,3037.827393,3134.40572,3029.047545,3134.40572,27777500
2022-04-12 00:00:00,3090.506592,3090.506592,2993.928261,3037.827502,17817400
2022-04-13 00:00:00,3020.267822,3090.506609,2993.928277,3090.506609,20850000
2022-04-14 00:00:00,2985.148682,3037.827776,2985.148682,3011.488229,9591300
2022-04-18 00:00:00,2976.368652,3020.267895,2958.808955,2985.148501,10009100
2022-04-19 00:00:00,2941.249268,2993.928359,2941.249268,2976.368662,13023000
2022-04-20 00:00:00,3046.607422,3081.726816,2958.808937,2976.368634,29867500
2022-04-21 00:00:00,2985.148682,3072.947172,2985.148682,3046.607625,19189900
2022-04-22 00:00:00,3011.487793,3020.267641,2958.808706,2985.14825,16244400
2022-04-25 00:00:00,3239.76416,3266.103706,2985.148549,3002.708246,53256900
2022-04-26 00:00:00,3415.36084,3450.480232,3239.763881,3266.103425,96737500
2022-04-27 00:00:00,3345.121826,3424.140452,3310.002437,3415.360605,36437100
2022-04-28 00:00:00,3415.36084,3441.700384,3310.002665,3362.681752,33886500
2022-05-09 00:00:00,3520.719238,3634.857268,3415.361057,3511.93939,103950200
2022-05-10 00:00:00,3845.573486,3863.133183,3503.159409,3520.719105,172562700
2022-05-11 00:00:00,4284.566406,4337.245501,3845.573947,3863.133645,197748700
2022-05-12 00:00:00,4117.749023,4337.24524,4021.170688,4319.685543,118621900
2022-05-13 00:00:00,4214.327637,4302.126129,4091.409747,4117.749295,79196200
2022-05-17 00:00:00,4214.327637,4302.126129,4091.409747,4223.107486,43843800
2022-05-18 00:00:00,4411.873047,4455.772281,4223.106339,4231.886186,88532400
2022-05-19 00:00:00,4284.566406,4389.924597,4258.226859,4354.8052,56274400
2022-05-20 00:00:00,4433.82373,4499.672598,4267.0066,4275.786449,58516300
2022-05-23 00:00:00,4284.566406,4455.773466,4258.226859,4433.823843,37184300
2022-05-24 00:00:00,4223.106934,4346.024807,4126.528605,4319.685263,39458200
2022-05-25 00:00:00,4187.987305,4302.125323,4152.867914,4267.005933,38989700
2022-05-27 00:00:00,4179.20752,4249.446301,4135.308281,4214.32691,31887700
